1.617500000000000071e+01,-8.670112062127406372e-01,9.334999999999999432e+01,-4.266368331014186444e-01,1.820749999999999886e+02,-1.869233577338241248e-01,1.771150000000000091e+02,-1.997233685699198180e-01,1.434749999999999943e+02,-2.710591231521193301e-01,1.406599999999999966e+02,-2.996825129144946587e-01
1.650500000000000256e+01,-8.662060662884971673e-01,9.638500000000000512e+01,-4.219261420244649896e-01,1.794650000000000034e+02,-1.899030911757216278e-01,1.462399999999999807e+02,-2.595710844631566871e-01,1.622250000000000227e+02,-2.308659345334086177e-01,1.305500000000000114e+02,-3.062745428333247255e-01
1.573499999999999943e+01,-8.727570755445436257e-01,1.133199999999999790e+02,-3.778073249559023017e-01,1.781949999999999932e+02,-1.914104269943856518e-01,1.677499999999999716e+02,-2.210478559574631796e-01,1.550600000000000023e+02,-2.421474276887997379e-01,1.261600000000000108e+02,-3.216628096650649971e-01
1.594000000000000306e+01,-8.700426211517147124e-01,1.256449999999999818e+02,-3.514085660583656789e-01,1.817349999999999852e+02,-1.898617463668869632e-01,1.646049999999999898e+02,-2.242784474655575566e-01,1.580400000000000205e+02,-2.445579231291856726e-01,1.376299999999999670e+02,-3.000537733224487580e-01
1.519000000000000128e+01,-8.765833978411470273e-01,1.303750000000000000e+02,-3.429113326907481385e-01,1.797000000000000171e+02,-1.883968874627386381e-01,1.704300000000000068e+02,-2.115879120048151096e-01,1.404500000000000171e+02,-2.805920209096360862e-01,1.413700000000000045e+02,-2.796642668644864216e-01
1.582499999999999751e+01,-8.727367893060250514e-01,1.480399999999999636e+02,-3.065069698873109649e-01,1.728649999999999807e+02,-1.983027139069233891e-01,1.669549999999999841e+02,-2.198298482282456945e-01,1.611599999999999966e+02,-2.279754628419095874e-01,1.393100000000000023e+02,-2.866778217595751244e-01
1.764000000000000057e+01,-8.682607701249089871e-01,1.541250000000000000e+02,-3.003775683523899898e-01,1.792049999999999841e+02,-1.902210157391243106e-01,1.706800000000000068e+02,-2.111480134070708448e-01,1.551999999999999886e+02,-2.499760368021614609e-01,1.285350000000000250e+02,-3.069752717901198524e-01
1.545499999999999829e+01,-8.755624538656034961e-01,1.503399999999999750e+02,-2.961519434889056113e-01,1.882549999999999955e+02,-1.781666963692824790e-01,1.627600000000000193e+02,-2.252916805585078452e-01,1.591150000000000091e+02,-2.383473451627727557e-01,1.437849999999999966e+02,-2.734280617199596475e-01
1.553500000000000014e+01,-8.750323382714668696e-01,1.816850000000000023e+02,-2.387462278768156809e-01,1.822449999999999761e+02,-1.836680908765402909e-01,1.755949999999999989e+02,-2.076548018933538076e-01,1.550899999999999750e+02,-2.424703910414368890e-01,1.448299999999999841e+02,-2.703488329603308538e-01
1.540999999999999659e+01,-8.744673230141503106e-01,1.724549999999999841e+02,-2.513861515853387241e-01,1.764949999999999761e+02,-1.965157504661467769e-01,1.749000000000000057e+02,-2.044887987960899434e-01,1.438349999999999795e+02,-2.783335404279693170e-01,1.501649999999999920e+02,-2.653502388303318749e-01
1.586000000000000298e+01,-8.734917871773417719e-01,1.825849999999999795e+02,-2.334119276520028596e-01,1.917049999999999841e+02,-1.733477966097621836e-01,1.786800000000000068e+02,-1.975893449767455456e-01,1.491500000000000057e+02,-2.665040633176015139e-01,1.555250000000000341e+02,-2.469206576811019682e-01
1.621499999999999986e+01,-8.698457075629455471e-01,1.779849999999999852e+02,-2.404856080776063831e-01,1.801750000000000114e+02,-1.879293832694827748e-01,1.800449999999999875e+02,-1.979550867449574314e-01,1.540300000000000296e+02,-2.558312759347848298e-01,1.436299999999999955e+02,-2.700185524568986528e-01
1.730000000000000071e+01,-8.654535953313751140e-01,1.851349999999999909e+02,-2.283377870263474385e-01,1.848650000000000091e+02,-1.820128546779929135e-01,1.764949999999999761e+02,-1.992526865843241013e-01,1.618599999999999852e+02,-2.285612506738951555e-01,1.445250000000000341e+02,-2.691502924331058422e-01
1.722999999999999687e+01,-8.614379987615550238e-01,1.994650000000000034e+02,-2.055252342537282340e-01,1.924950000000000045e+02,-1.696652408877680485e-01,1.891700000000000159e+02,-1.801660631599495133e-01,1.528499999999999943e+02,-2.501702050323918458e-01,1.462750000000000057e+02,-2.630926347326599246e-01
1.796499999999999986e+01,-8.605295700714483687e-01,1.998499999999999943e+02,-2.025533368133144996e-01,1.814999999999999716e+02,-1.868860559833276647e-01,1.836549999999999727e+02,-1.892652810359534421e-01,1.595550000000000068e+02,-2.354010790945037512e-01,1.499250000000000114e+02,-2.612949596627218152e-01
1.967499999999999716e+01,-8.553882122540364952e-01,1.976800000000000068e+02,-2.022630348161193470e-01,1.842700000000000387e+02,-1.794342384810556634e-01,1.961700000000000159e+02,-1.686365173219951941e-01,1.605949999999999704e+02,-2.573997755093748174e-01,1.520449999999999875e+02,-2.524918277381680287e-01
2.040500000000000469e+01,-8.448374686247358545e-01,2.018000000000000114e+02,-1.951669170548719912e-01,1.815349999999999966e+02,-1.859514385197103825e-01,1.817199999999999704e+02,-1.909858662717336675e-01,1.660400000000000205e+02,-2.242344129607734826e-01,1.506150000000000375e+02,-2.547648636474044159e-01
2.063999999999999702e+01,-8.412031448671093425e-01,2.077949999999999875e+02,-1.857350990499012366e-01,1.832549999999999955e+02,-1.829546556305154115e-01,1.793799999999999670e+02,-1.937080949764264370e-01,1.592149999999999750e+02,-2.398395836549748472e-01,1.493650000000000091e+02,-2.602021253097276388e-01
2.110000000000000142e+01,-8.358072593407310791e-01,2.054200000000000159e+02,-1.898695780034007907e-01,1.826349999999999909e+02,-1.824334325696164993e-01,1.888949999999999818e+02,-1.843696828534947818e-01,1.593049999999999784e+02,-2.302972983760172843e-01,1.524699999999999704e+02,-2.544842612843256080e-01
2.221000000000000085e+01,-8.219239040468458990e-01,2.064650000000000034e+02,-1.898497236964120094e-01,1.901650000000000205e+02,-1.729240447306827633e-01,1.848349999999999795e+02,-1.879770004320445997e-01,1.533949999999999818e+02,-2.450471742897243621e-01,1.511350000000000193e+02,-2.546904562327043098e-01
2.567500000000000071e+01,-8.067820902127815774e-01,2.021049999999999898e+02,-1.965842995517052272e-01,1.813549999999999898e+02,-1.862857207805617699e-01,1.876500000000000057e+02,-1.817964729076596286e-01,1.713400000000000034e+02,-2.136484826290316330e-01,1.469950000000000330e+02,-2.595852858379876227e-01
2.688500000000000156e+01,-7.980095349765259360e-01,1.943700000000000045e+02,-2.056243216637717863e-01,1.833250000000000171e+02,-1.826743828760078459e-01,1.909150000000000205e+02,-1.750916043135867795e-01,1.688199999999999932e+02,-2.176901441675104798e-01,1.485000000000000284e+02,-2.548829273343879431e-01
2.646000000000000085e+01,-7.867517644267952859e-01,1.855150000000000148e+02,-2.179780768380416567e-01,1.857399999999999807e+02,-1.771391170110955815e-01,1.845200000000000102e+02,-1.853946308234620255e-01,1.603399999999999750e+02,-2.271438903464773895e-01,1.511599999999999966e+02,-2.536604770769804729e-01
2.817500000000000071e+01,-7.757591624678592535e-01,1.874699999999999989e+02,-2.148771952997509394e-01,1.875900000000000034e+02,-1.777721435617773404e-01,1.911449999999999818e+02,-1.798687597828771689e-01,1.711600000000000250e+02,-2.146343848775615071e-01,1.593800000000000239e+02,-2.436049805489710063e-01
3.135500000000000043e+01,-7.573345854923427822e-01,1.923199999999999932e+02,-2.015725593124472748e-01,1.813700000000000045e+02,-1.871685604993985896e-01,1.979050000000000296e+02,-1.718222174731728891e-01,1.685749999999999886e+02,-2.153433322389736448e-01,1.466449999999999818e+02,-2.617231286785797195e-01
3.243999999999999773e+01,-7.479204601515468953e-01,1.940749999999999886e+02,-1.938034691328455739e-01,1.785099999999999625e+02,-1.881018089456200637e-01,1.895649999999999977e+02,-1.788358444352281529e-01,1.647650000000000148e+02,-2.206825308008047715e-01,1.480500000000000114e+02,-2.553698801138072350e-01
